datetime,open,high,low,close,volume
2026-02-01 09:15:00,18990.0,19000.0,18631.0,18666.0,5989
2026-02-01 09:25:00,18665.0,18665.0,18530.0,18658.0,3780
2026-02-01 09:35:00,18658.0,18666.0,18614.0,18662.0,1383
2026-02-01 09:45:00,18662.0,18875.0,18625.0,18687.0,4442
2026-02-01 09:55:00,18687.0,18701.0,18657.0,18677.0,850
2026-02-01 10:05:00,18677.0,18684.0,18665.0,18683.0,351
2026-02-01 10:15:00,18683.0,18730.0,18670.0,18730.0,1040
2026-02-01 10:25:00,18724.0,18838.0,18712.0,18838.0,974
2026-02-01 10:35:00,18857.0,18857.0,18748.0,18764.0,842
2026-02-01 10:45:00,18767.0,18894.0,18749.0,18885.0,1652
2026-02-01 10:55:00,18885.0,18885.0,18834.0,18852.0,1213
2026-02-01 11:05:00,18847.0,19000.0,18847.0,18991.0,3126
2026-02-01 11:15:00,18975.0,18988.0,18911.0,18930.0,853
2026-02-01 11:25:00,18930.0,18930.0,18721.0,18771.0,1859
2026-02-01 11:35:00,18771.0,18782.0,18659.0,18680.0,2130
2026-02-01 11:45:00,18680.0,18690.0,18625.0,18648.0,2934
2026-02-01 11:55:00,18657.0,18657.0,18511.0,18527.0,3552
2026-02-01 12:05:00,18527.0,18630.0,18526.0,18549.0,1949
2026-02-01 12:15:00,18549.0,18549.0,18220.0,18247.0,4343
2026-02-01 12:25:00,18247.0,18247.0,17850.0,17921.0,4776
2026-02-01 12:35:00,17921.0,18504.0,17921.0,18388.0,6555
2026-02-01 12:45:00,18398.0,18404.0,18151.0,18190.0,2209
2026-02-01 12:55:00,18190.0,18496.0,18190.0,18467.0,2046
2026-02-01 13:05:00,18467.0,18560.0,18430.0,18456.0,2076
2026-02-01 13:15:00,18450.0,18489.0,18422.0,18451.0,945
2026-02-01 13:25:00,18444.0,18463.0,18411.0,18438.0,1530
2026-02-01 13:35:00,18438.0,18507.0,18434.0,18476.0,443
2026-02-01 13:45:00,18476.0,18491.0,18403.0,18423.0,1099
2026-02-01 13:55:00,18420.0,18488.0,18418.0,18437.0,439
2026-02-01 14:05:00,18437.0,18451.0,18403.0,18433.0,499
2026-02-01 14:15:00,18433.0,18461.0,18416.0,18417.0,492
2026-02-01 14:25:00,18417.0,18474.0,18417.0,18424.0,602
2026-02-01 14:35:00,18424.0,18444.0,18418.0,18418.0,314
2026-02-01 14:45:00,18418.0,18421.0,18206.0,18208.0,1906
2026-02-01 14:55:00,18183.0,18300.0,18171.0,18195.0,2328
2026-02-01 15:05:00,18195.0,18198.0,18010.0,18012.0,2461
2026-02-01 15:15:00,18013.0,18190.0,18003.0,18134.0,3950
2026-02-01 15:25:00,18113.0,18162.0,18096.0,18128.0,1005
2026-02-02 09:15:00,18363.0,18553.0,18280.0,18486.0,15615
2026-02-02 09:25:00,18460.0,18593.0,18375.0,18486.0,9269
2026-02-02 09:35:00,18490.0,18554.0,18420.0,18427.0,3389
2026-02-02 09:45:00,18420.0,18463.0,18373.0,18463.0,3138
2026-02-02 09:55:00,18463.0,18560.0,18425.0,18425.0,2811
2026-02-02 10:05:00,18426.0,18620.0,18410.0,18538.0,4858
2026-02-02 10:15:00,18541.0,18551.0,18396.0,18458.0,5241
2026-02-02 10:25:00,18455.0,18509.0,18450.0,18509.0,2017
2026-02-02 10:35:00,18509.0,18525.0,18480.0,18495.0,3207
2026-02-02 10:45:00,18483.0,18493.0,18331.0,18350.0,11324
2026-02-02 10:55:00,18347.0,18390.0,18333.0,18357.0,4874
2026-02-02 11:05:00,18357.0,18388.0,18273.0,18351.0,4086
2026-02-02 11:15:00,18351.0,18395.0,18336.0,18353.0,2235
2026-02-02 11:25:00,18353.0,18488.0,18333.0,18476.0,3084
2026-02-02 11:35:00,18473.0,18556.0,18465.0,18515.0,3956
2026-02-02 11:45:00,18506.0,18584.0,18480.0,18579.0,1940
2026-02-02 11:55:00,18592.0,18617.0,18497.0,18535.0,4266
2026-02-02 12:05:00,18526.0,18567.0,18521.0,18567.0,1212
2026-02-02 12:15:00,18574.0,18590.0,18532.0,18549.0,947
2026-02-02 12:25:00,18549.0,18549.0,18477.0,18497.0,2041
2026-02-02 12:35:00,18495.0,18529.0,18460.0,18527.0,1339
2026-02-02 12:45:00,18517.0,18564.0,18513.0,18551.0,1577
2026-02-02 12:55:00,18560.0,18671.0,18556.0,18652.0,4321
2026-02-02 13:05:00,18675.0,18699.0,18643.0,18688.0,2649
2026-02-02 13:15:00,18688.0,18758.0,18627.0,18669.0,9649
2026-02-02 13:25:00,18674.0,18720.0,18566.0,18590.0,3719
2026-02-02 13:35:00,18600.0,18672.0,18581.0,18636.0,8297
2026-02-02 13:45:00,18625.0,18790.0,18625.0,18750.0,6753
2026-02-02 13:55:00,18757.0,18839.0,18750.0,18800.0,3198
2026-02-02 14:05:00,18800.0,18828.0,18778.0,18800.0,2594
2026-02-02 14:15:00,18800.0,18820.0,18740.0,18745.0,4028
2026-02-02 14:25:00,18760.0,18793.0,18718.0,18783.0,5295
2026-02-02 14:35:00,18783.0,18824.0,18740.0,18774.0,1989
2026-02-02 14:45:00,18768.0,18850.0,18753.0,18839.0,2601
2026-02-02 14:55:00,18844.0,18952.0,18822.0,18931.0,4960
2026-02-02 15:05:00,18933.0,19020.0,18920.0,18999.0,7224
2026-02-02 15:15:00,18999.0,19050.0,18892.0,19019.0,10623
2026-02-02 15:25:00,19018.0,19050.0,18931.0,19040.0,3940
2026-02-03 09:15:00,19900.0,20500.0,19611.0,19644.0,20641
2026-02-03 09:25:00,19645.0,19872.0,19554.0,19688.0,15017
2026-02-03 09:35:00,19701.0,19819.0,19650.0,19660.0,8503
2026-02-03 09:45:00,19669.0,19700.0,19605.0,19639.0,9217
2026-02-03 09:55:00,19640.0,19816.0,19640.0,19680.0,10962
2026-02-03 10:05:00,19687.0,19698.0,19625.0,19630.0,4393
2026-02-03 10:15:00,19641.0,19670.0,19585.0,19642.0,5442
2026-02-03 10:25:00,19642.0,19709.0,19620.0,19678.0,2994
2026-02-03 10:35:00,19676.0,19687.0,19512.0,19537.0,4021
2026-02-03 10:45:00,19537.0,19684.0,19537.0,19683.0,4427
2026-02-03 10:55:00,19680.0,19750.0,19617.0,19700.0,3424
2026-02-03 11:05:00,19694.0,19729.0,19694.0,19711.0,1683
2026-02-03 11:15:00,19711.0,19725.0,19667.0,19671.0,1658
2026-02-03 11:25:00,19679.0,19720.0,19658.0,19696.0,1584
2026-02-03 11:35:00,19704.0,19800.0,19701.0,19773.0,2295
2026-02-03 11:45:00,19776.0,19800.0,19749.0,19776.0,1988
2026-02-03 11:55:00,19782.0,19834.0,19773.0,19823.0,2247
2026-02-03 12:05:00,19823.0,19829.0,19721.0,19776.0,2352
2026-02-03 12:15:00,19782.0,19850.0,19778.0,19847.0,2042
